"Year","LEA","LEA Name","Type","SourceState","SourceFederal","SourceLocal","SourceTotal","Per PupilState","Per PupilFederal","Per PupilLocal","Per PupilTotal","Per PupilPercent"
"2010","400","Greene County Schools","SALARIES","15,581,320","2,735,288","1,324,294","19,640,902","4,823.94","846.83","410.00","6,080.77","61.7"
"2010","400","Greene County Schools","EMPLOYEE BENEFITS","3,965,547","851,879","345,493","5,162,919","1,227.72","263.75","106.96","1,598.43","16.3"
"2010","400","Greene County Schools","PURCHASED SERVICES","1,459,137","497,633","1,460,045","3,416,815","451.75","154.06","452.03","1,057.84","10.7"
"2010","400","Greene County Schools","SUPPLIES & MATERIALS","1,658,162","1,130,849","456,145","3,245,156","513.36","350.11","141.22","1,004.69","10.2"
"2010","400","Greene County Schools","INSTRUCTIONAL EQUIP.","110,649","226,427","27,393","364,469","34.26","70.10","8.48","112.84","1.1"
"2010","400","Greene County Schools","TOTAL","22,774,815","5,442,076","3,613,370","31,830,261","7,051.03","1,684.85","1,118.69","9,854.57","100.0"
"2010","410","Guilford County Schools","SALARIES","250,724,087","50,617,231","109,096,330","410,437,648","3,545.81","715.84","1,542.87","5,804.52","65.2"
"2010","410","Guilford County Schools","EMPLOYEE BENEFITS","65,931,184","14,038,060","26,245,189","106,214,433","932.42","198.52","371.17","1,502.11","16.8"
"2010","410","Guilford County Schools","PURCHASED SERVICES","11,910,769","8,756,379","40,940,686","61,607,834","168.45","123.83","578.99","871.27","9.8"
"2010","410","Guilford County Schools","SUPPLIES & MATERIALS","12,627,864","14,169,574","17,624,241","44,421,679","178.59","200.38","249.25","628.22","7.1"
"2010","410","Guilford County Schools","INSTRUCTIONAL EQUIP.","5,582,688","1,074,326","72,539","6,729,553","78.95","15.19","1.03","95.17","1.1"
"2010","410","Guilford County Schools","TOTAL","346,776,592","88,655,570","193,978,985","629,411,147","4,904.22","1,253.76","2,743.31","8,901.29","100.0"
"2010","420","Halifax County Schools","SALARIES","17,998,983","5,334,946","564,919","23,898,848","4,564.79","1,353.02","143.27","6,061.08","56.8"
"2010","420","Halifax County Schools","EMPLOYEE BENEFITS","4,671,247","1,554,818","112,041","6,338,106","1,184.69","394.32","28.42","1,607.43","15.1"
"2010","420","Halifax County Schools","PURCHASED SERVICES","1,392,855","2,926,020","1,781,901","6,100,776","353.25","742.07","451.92","1,547.24","14.5"
"2010","420","Halifax County Schools","SUPPLIES & MATERIALS","1,963,706","3,523,677","-200,447","5,286,936","498.02","893.66","-50.84","1,340.84","12.6"
"2010","420","Halifax County Schools","INSTRUCTIONAL EQUIP.","419,616","0","0","419,616","106.42","0.00","0.00","106.42","1.0"
"2010","420","Halifax County Schools","TOTAL","26,446,407","13,339,461","2,258,414","42,044,282","6,707.17","3,383.07","572.77","10,663.01","100.0"
"2010","421","Roanoke Rapids City Schools","SALARIES","12,418,772","2,162,373","1,666,751","16,247,896","4,358.99","759.00","585.03","5,703.02","65.1"
"2010","421","Roanoke Rapids City Schools","EMPLOYEE BENEFITS","3,259,365","664,608","574,775","4,498,748","1,144.04","233.27","201.75","1,579.06","18.1"
"2010","421","Roanoke Rapids City Schools","PURCHASED SERVICES","141,684","935,449","1,463,522","2,540,655","49.73","328.34","513.70","891.77","10.2"
"2010","421","Roanoke Rapids City Schools","SUPPLIES & MATERIALS","491,183","604,101","487,151","1,582,435","172.41","212.04","170.99","555.44","6.3"
"2010","421","Roanoke Rapids City Schools","INSTRUCTIONAL EQUIP.","39,075","29,586","18,332","86,993","13.72","10.38","6.43","30.53","0.3"
"2010","421","Roanoke Rapids City Schools","TOTAL","16,350,079","4,396,117","4,210,531","24,956,727","5,738.89","1,543.03","1,477.90","8,759.82","100.0"
"2010","422","Weldon City Schools","SALARIES","5,060,830","1,665,907","1,068,755","7,795,492","4,986.04","1,641.29","1,052.96","7,680.29","58.1"
"2010","422","Weldon City Schools","EMPLOYEE BENEFITS","1,310,786","473,087","287,164","2,071,037","1,291.41","466.10","282.92","2,040.43","15.5"
"2010","422","Weldon City Schools","PURCHASED SERVICES","325,438","683,022","1,217,781","2,226,241","320.63","672.93","1,199.78","2,193.34","16.6"
"2010","422","Weldon City Schools","SUPPLIES & MATERIALS","238,127","685,197","316,884","1,240,208","234.61","675.07","312.20","1,221.88","9.2"
"2010","422","Weldon City Schools","INSTRUCTIONAL EQUIP.","78,985","0","0","78,985","77.82","0.00","0.00","77.82","0.6"
"2010","422","Weldon City Schools","TOTAL","7,014,166","3,507,213","2,890,584","13,411,963","6,910.51","3,455.39","2,847.86","13,213.76","100.0"
"2010","430","Harnett County Schools","SALARIES","68,800,542","14,073,656","9,274,841","92,149,039","3,630.44","742.64","489.41","4,862.49","63.5"
"2010","430","Harnett County Schools","EMPLOYEE BENEFITS","18,167,837","4,126,238","2,319,924","24,613,999","958.67","217.73","122.42","1,298.82","17.0"
"2010","430","Harnett County Schools","PURCHASED SERVICES","3,336,371","1,655,089","6,154,820","11,146,280","176.05","87.33","324.78","588.16","7.7"
"2010","430","Harnett County Schools","SUPPLIES & MATERIALS","4,315,699","4,035,151","4,871,977","13,222,827","227.73","212.93","257.08","697.74","9.1"
"2010","430","Harnett County Schools","INSTRUCTIONAL EQUIP.","2,832,907","578,971","487,023","3,898,901","149.49","30.55","25.70","205.74","2.7"
"2010","430","Harnett County Schools","TOTAL","97,453,356","24,469,105","23,108,585","145,031,046","5,142.38","1,291.18","1,219.39","7,652.95","100.0"
"2010","440","Haywood County Schools","SALARIES","30,073,634","6,656,284","7,448,020","44,177,938","3,929.65","869.76","973.22","5,772.63","65.5"
"2010","440","Haywood County Schools","EMPLOYEE BENEFITS","7,790,414","1,904,969","2,352,726","12,048,109","1,017.96","248.91","307.43","1,574.30","17.8"
"2010","440","Haywood County Schools","PURCHASED SERVICES","543,010","337,155","3,301,651","4,181,816","70.95","44.06","431.42","546.43","6.2"
"2010","440","Haywood County Schools","SUPPLIES & MATERIALS","1,798,167","1,512,034","2,740,870","6,051,071","234.96","197.58","358.14","790.68","9.0"
"2010","440","Haywood County Schools","INSTRUCTIONAL EQUIP.","353,999","76,841","572,585","1,003,425","46.26","10.04","74.82","131.12","1.5"
"2010","440","Haywood County Schools","TOTAL","40,559,224","10,487,283","16,415,852","67,462,359","5,299.78","1,370.35","2,145.03","8,815.16","100.0"
"2010","450","Henderson County Schools","SALARIES","48,974,830","9,956,169","11,464,073","70,395,072","3,736.54","759.61","874.65","5,370.80","66.0"
"2010","450","Henderson County Schools","EMPLOYEE BENEFITS","12,981,642","3,000,637","2,983,245","18,965,524","990.44","228.93","227.61","1,446.98","17.8"
"2010","450","Henderson County Schools","PURCHASED SERVICES","1,466,352","439,794","4,487,540","6,393,686","111.88","33.55","342.38","487.81","6.0"
"2010","450","Henderson County Schools","SUPPLIES & MATERIALS","2,791,738","3,196,610","3,739,722","9,728,070","213.00","243.88","285.32","742.20","9.1"
"2010","450","Henderson County Schools","INSTRUCTIONAL EQUIP.","1,065,681","62,054","81,075","1,208,810","81.31","4.73","6.19","92.23","1.1"
"2010","450","Henderson County Schools","TOTAL","67,280,243","16,655,264","22,755,655","106,691,162","5,133.17","1,270.70","1,736.15","8,140.02","100.0"
"2010","460","Hertford County Schools","SALARIES","16,783,360","2,532,086","1,121,905","20,437,351","5,445.61","821.57","364.02","6,631.20","64.6"
"2010","460","Hertford County Schools","EMPLOYEE BENEFITS","4,068,020","745,155","628,187","5,441,362","1,319.93","241.78","203.82","1,765.53","17.1"
"2010","460","Hertford County Schools","PURCHASED SERVICES","260,297","755,261","1,219,107","2,234,665","84.46","245.05","395.56","725.07","7.1"
"2010","460","Hertford County Schools","SUPPLIES & MATERIALS","530,953","1,258,680","1,290,114","3,079,747","172.28","408.39","418.60","999.27","9.7"
"2010","460","Hertford County Schools","INSTRUCTIONAL EQUIP.","397,816","47,532","18,611","463,959","129.08","15.42","6.04","150.54","1.5"
"2010","460","Hertford County Schools","TOTAL","22,040,446","5,338,714","4,277,924","31,657,084","7,151.36","1,732.21","1,388.04","10,271.61","100.0"
"2010","470","Hoke County Schools","SALARIES","31,880,170","5,923,231","2,979,966","40,783,367","4,201.39","780.61","392.72","5,374.72","62.7"
"2010","470","Hoke County Schools","EMPLOYEE BENEFITS","8,285,671","1,684,265","744,366","10,714,302","1,091.94","221.97","98.10","1,412.01","16.4"
"2010","470","Hoke County Schools","PURCHASED SERVICES","2,244,279","942,537","2,833,128","6,019,944","295.77","124.21","373.37","793.35","9.3"
"2010","470","Hoke County Schools","SUPPLIES & MATERIALS","2,207,486","2,895,010","1,653,926","6,756,422","290.92","381.52","217.97","890.41","10.4"
"2010","470","Hoke County Schools","INSTRUCTIONAL EQUIP.","408,614","329,794","44,058","782,466","53.85","43.46","5.81","103.12","1.2"
"2010","470","Hoke County Schools","TOTAL","45,026,220","11,774,837","8,255,444","65,056,501","5,933.87","1,551.77","1,087.97","8,573.61","100.0"
"2010","480","Hyde County Schools","SALARIES","5,316,126","757,271","437,613","6,511,010","9,277.71","1,321.59","763.72","11,363.02","61.5"
"2010","480","Hyde County Schools","EMPLOYEE BENEFITS","1,404,178","205,172","131,046","1,740,396","2,450.57","358.07","228.70","3,037.34","16.5"
"2010","480","Hyde County Schools","PURCHASED SERVICES","427,972","147,262","787,892","1,363,126","746.90","257.00","1,375.03","2,378.93","12.9"
"2010","480","Hyde County Schools","SUPPLIES & MATERIALS","435,357","234,833","287,033","957,223","759.79","409.83","500.93","1,670.55","9.0"
"2010","480","Hyde County Schools","INSTRUCTIONAL EQUIP.","0","10,015","604","10,619","0.00","17.48","1.05","18.53","0.1"
"2010","480","Hyde County Schools","TOTAL","7,583,633","1,354,553","1,644,188","10,582,374","13,234.97","2,363.97","2,869.43","18,468.37","100.0"
"2010","490","Iredell-Statesville Schools","SALARIES","74,074,811","11,738,565","20,273,799","106,087,175","3,503.02","555.12","958.75","5,016.89","65.9"
"2010","490","Iredell-Statesville Schools","EMPLOYEE BENEFITS","20,174,765","3,490,333","5,070,954","28,736,052","954.07","165.06","239.81","1,358.94","17.9"
"2010","490","Iredell-Statesville Schools","PURCHASED SERVICES","2,758,075","2,031,673","6,370,146","11,159,894","130.43","96.07","301.25","527.75","6.9"
"2010","490","Iredell-Statesville Schools","SUPPLIES & MATERIALS","5,014,728","3,169,834","6,189,121","14,373,683","237.15","149.90","292.69","679.74","8.9"
"2010","490","Iredell-Statesville Schools","INSTRUCTIONAL EQUIP.","417,475","123,946","77,419","618,840","19.74","5.87","3.66","29.27","0.4"
"2011","090","Bladen County Schools","TOTAL","30,224,862","12,646,982","5,961,778","48,833,622","5,966.23","2,496.43","1,176.83","9,639.49","100.0"
"2011","100","Brunswick County Schools","SALARIES","42,265,895","10,870,744","14,378,888","67,515,527","3,531.28","908.25","1,201.34","5,640.87","63.4"
"2011","100","Brunswick County Schools","EMPLOYEE BENEFITS","12,195,528","3,392,273","4,814,880","20,402,681","1,018.93","283.42","402.28","1,704.63","19.1"
"2011","100","Brunswick County Schools","PURCHASED SERVICES","2,108,975","811,870","7,385,115","10,305,960","176.20","67.83","617.02","861.05","9.7"
"2011","100","Brunswick County Schools","SUPPLIES & MATERIALS","2,692,044","2,637,782","2,626,682","7,956,508","224.92","220.38","219.46","664.76","7.5"
"2011","100","Brunswick County Schools","INSTRUCTIONAL EQUIP.","27,002","123,328","123,642","273,972","2.26","10.30","10.33","22.89","0.3"
"2011","100","Brunswick County Schools","TOTAL","59,289,444","17,835,997","29,329,207","106,454,648","4,953.59","1,490.18","2,450.43","8,894.20","100.0"
"2011","110","Buncombe County Schools","SALARIES","95,959,577","19,960,025","27,532,027","143,451,629","3,799.18","790.24","1,090.03","5,679.45","68.0"
"2011","110","Buncombe County Schools","EMPLOYEE BENEFITS","27,837,620","5,963,248","7,453,308","41,254,176","1,102.13","236.09","295.09","1,633.31","19.6"
"2011","110","Buncombe County Schools","PURCHASED SERVICES","1,526,539","1,029,652","8,342,189","10,898,380","60.44","40.76","330.28","431.48","5.2"
"2011","110","Buncombe County Schools","SUPPLIES & MATERIALS","2,828,021","5,823,270","6,132,087","14,783,378","111.97","230.54","242.78","585.29","7.0"
"2011","110","Buncombe County Schools","INSTRUCTIONAL EQUIP.","269,075","151,505","90,899","511,479","10.65","6.00","3.60","20.25","0.2"
"2011","110","Buncombe County Schools","TOTAL","128,420,832","32,927,700","49,550,510","210,899,042","5,084.37","1,303.63","1,961.78","8,349.78","100.0"
"2011","111","Asheville City Schools","SALARIES","15,358,006","4,201,615","10,074,322","29,633,943","3,983.92","1,089.91","2,613.31","7,687.14","64.6"
"2011","111","Asheville City Schools","EMPLOYEE BENEFITS","4,215,832","1,123,212","2,929,491","8,268,535","1,093.60","291.37","759.92","2,144.89","18.1"
"2011","111","Asheville City Schools","PURCHASED SERVICES","696,941","695,793","3,580,676","4,973,410","180.79","180.49","928.84","1,290.12","10.8"
"2011","111","Asheville City Schools","SUPPLIES & MATERIALS","574,548","1,245,998","1,064,712","2,885,258","149.04","323.22","276.19","748.45","6.3"
"2011","111","Asheville City Schools","INSTRUCTIONAL EQUIP.","25,028","54,433","11,277","90,738","6.49","14.12","2.93","23.54","0.2"
"2011","111","Asheville City Schools","TOTAL","20,870,355","7,321,051","17,660,478","45,851,884","5,413.84","1,899.11","4,581.19","11,894.14","100.0"
"2011","120","Burke County Schools","SALARIES","52,467,755","9,662,097","5,665,872","67,795,724","3,947.91","727.02","426.33","5,101.26","65.8"
"2011","120","Burke County Schools","EMPLOYEE BENEFITS","15,433,502","3,199,348","2,017,930","20,650,780","1,161.29","240.73","151.84","1,553.86","20.1"
"2011","120","Burke County Schools","PURCHASED SERVICES","1,386,536","412,338","4,275,168","6,074,042","104.33","31.03","321.68","457.04","5.9"
"2011","120","Burke County Schools","SUPPLIES & MATERIALS","2,467,762","3,492,439","2,182,864","8,143,065","185.69","262.78","164.25","612.72","7.9"
"2011","120","Burke County Schools","INSTRUCTIONAL EQUIP.","96,246","101,543","123,208","320,997","7.24","7.64","9.27","24.15","0.3"
"2011","120","Burke County Schools","TOTAL","71,851,801","16,867,765","14,265,042","102,984,608","5,406.46","1,269.20","1,073.37","7,749.03","100.0"
"2011","130","Cabarrus County Schools","SALARIES","99,048,254","16,828,711","23,632,209","139,509,174","3,479.65","591.21","830.22","4,901.08","64.8"
"2011","130","Cabarrus County Schools","EMPLOYEE BENEFITS","29,173,140","5,061,490","7,023,360","41,257,990","1,024.88","177.81","246.74","1,449.43","19.2"
"2011","130","Cabarrus County Schools","PURCHASED SERVICES","1,621,619","1,054,187","11,493,314","14,169,120","56.97","37.03","403.77","497.77","6.6"
"2011","130","Cabarrus County Schools","SUPPLIES & MATERIALS","2,820,000","4,378,080","9,808,939","17,007,019","99.07","153.80","344.60","597.47","7.9"
"2011","130","Cabarrus County Schools","INSTRUCTIONAL EQUIP.","367,456","427,474","2,403,789","3,198,719","12.91","15.01","84.45","112.37","1.5"
"2011","130","Cabarrus County Schools","TOTAL","133,030,469","27,749,942","54,361,611","215,142,022","4,673.48","974.86","1,909.78","7,558.12","100.0"
"2011","132","Kannapolis City Schools","SALARIES","19,560,334","4,430,040","4,219,233","28,209,607","3,821.12","865.42","824.23","5,510.77","62.6"
"2011","132","Kannapolis City Schools","EMPLOYEE BENEFITS","5,615,374","1,404,857","1,306,112","8,326,343","1,096.97","274.44","255.15","1,626.56","18.5"
"2011","132","Kannapolis City Schools","PURCHASED SERVICES","308,140","1,051,395","3,663,913","5,023,448","60.20","205.38","715.75","981.33","11.1"
"2011","132","Kannapolis City Schools","SUPPLIES & MATERIALS","904,966","1,403,923","842,082","3,150,971","176.79","274.25","164.50","615.54","7.0"
"2011","132","Kannapolis City Schools","INSTRUCTIONAL EQUIP.","216,887","100,905","28,608","346,400","42.37","19.71","5.59","67.67","0.8"
"2011","132","Kannapolis City Schools","TOTAL","26,605,701","8,391,120","10,059,948","45,056,769","5,197.45","1,639.20","1,965.22","8,801.87","100.0"
"2011","140","Caldwell County Schools","SALARIES","48,778,740","10,863,837","7,440,401","67,082,978","3,885.20","865.31","592.62","5,343.13","66.5"
"2011","140","Caldwell County Schools","EMPLOYEE BENEFITS","14,253,525","3,743,386","2,202,324","20,199,235","1,135.29","298.16","175.41","1,608.86","20.0"
"2011","140","Caldwell County Schools","PURCHASED SERVICES","1,339,042","576,614","3,756,436","5,672,092","106.65","45.93","299.20","451.78","5.6"
"2011","140","Caldwell County Schools","SUPPLIES & MATERIALS","2,738,605","2,625,684","2,402,728","7,767,017","218.13","209.13","191.38","618.64","7.7"
"2011","140","Caldwell County Schools","INSTRUCTIONAL EQUIP.","8,063","108,667","48,962","165,692","0.64","8.66","3.90","13.20","0.2"
"2011","140","Caldwell County Schools","TOTAL","67,117,975","17,918,188","15,850,851","100,887,014","5,345.91","1,427.19","1,262.51","8,035.61","100.0"
"2011","150","Camden County Schools","SALARIES","8,799,827","1,044,364","686,973","10,531,164","4,616.91","547.93","360.43","5,525.27","65.1"
